cli,psi,task_complexity_sovcm,session_minutes,vsi,fatigue,engagement,arm_id,font_size_pt,line_spacing,letter_spacing_px,reward
0.8909,0.4791,0.7771,6,0.8483,0.5611,0.8918,0,12,1.2,1.0,0.0787
0.845,0.3796,0.5797,38,0.5665,0.4,0.7592,0,12,1.2,1.0,0.8709
0.8124,0.8452,0.3018,3,0.4422,0.7818,0.5069,3,18,1.6,2.5,0.5656
0.3007,0.2557,0.5344,42,0.5998,0.1262,0.26,0,12,1.2,1.0,0.9616
0.235,0.1946,0.6582,12,0.3038,0.3437,0.735,1,16,1.5,2.0,0.7162
0.7094,0.684,0.2405,26,0.5513,0.7709,0.3545,3,18,1.6,2.5,0.513
0.582,0.316,0.711,8,0.636,0.7945,0.2752,3,18,1.6,2.5,0.064
0.3305,0.8516,0.5388,25,0.2437,0.3545,0.7104,3,18,1.6,2.5,0.0343
0.1719,0.6257,0.266,8,0.7693,0.5669,0.5005,2,20,1.8,3.5,0.7341
0.2303,0.1149,0.6804,6,0.787,0.4175,0.8282,0,12,1.2,1.0,0.5899
0.748,0.7925,0.4507,32,0.2691,0.1892,0.8771,3,18,1.6,2.5,0.2037
0.1227,0.4145,0.7948,40,0.1771,0.3879,0.5291,3,18,1.6,2.5,0.0
0.2538,0.1727,0.6402,9,0.5124,0.6651,0.6336,0,12,1.2,1.0,0.6141
0.725,0.5721,0.6941,34,0.4459,0.5782,0.4401,2,20,1.8,3.5,0.526
0.4771,0.8585,0.5528,19,0.6258,0.4691,0.4258,2,20,1.8,3.5,1.0
0.1124,0.7905,0.3666,34,0.4698,0.1873,0.1284,2,20,1.8,3.5,0.5104
0.3895,0.3513,0.251,24,0.6791,0.8093,0.3037,0,12,1.2,1.0,0.649
0.5965,0.2336,0.4222,4,0.6156,0.8856,0.4975,1,16,1.5,2.0,0.9911
0.6227,0.1918,0.2034,14,0.1557,0.4818,0.3615,1,16,1.5,2.0,1.0
0.2427,0.655,0.5789,16,0.5552,0.7458,0.381,3,18,1.6,2.5,0.1453
0.4236,0.638,0.3526,25,0.1839,0.5232,0.368,0,12,1.2,1.0,0.6096
0.6111,0.8502,0.7881,31,0.2881,0.2934,0.8033,0,12,1.2,1.0,0.6028
0.434,0.1426,0.4869,16,0.6797,0.5145,0.8984,0,12,1.2,1.0,0.505
0.7276,0.3342,0.2674,29,0.652,0.2075,0.327,0,12,1.2,1.0,0.7204
0.1413,0.4114,0.449,32,0.8362,0.5861,0.3336,0,12,1.2,1.0,0.5366
0.5423,0.4562,0.6509,36,0.7424,0.1034,0.2969,1,16,1.5,2.0,1.0
0.769,0.6951,0.7605,41,0.838,0.1918,0.2592,1,16,1.5,2.0,0.5088
0.2687,0.1253,0.5837,12,0.8382,0.887,0.8404,1,16,1.5,2.0,1.0
0.3465,0.8641,0.4241,25,0.6081,0.6073,0.1837,1,16,1.5,2.0,0.6242
0.1,0.1792,0.4057,10,0.7395,0.2822,0.193,3,18,1.6,2.5,0.0
0.6762,0.5187,0.787,20,0.1927,0.6088,0.6519,3,18,1.6,2.5,0.1054
0.4989,0.6439,0.4128,5,0.5506,0.2713,0.7338,1,16,1.5,2.0,1.0
0.781,0.7295,0.5373,11,0.7785,0.371,0.6832,2,20,1.8,3.5,1.0
0.1249,0.4995,0.2869,9,0.763,0.2592,0.1287,1,16,1.5,2.0,0.9699
0.7236,0.1861,0.5517,17,0.5563,0.8479,0.7058,2,20,1.8,3.5,0.6372
0.7846,0.5383,0.7806,42,0.231,0.2988,0.6228,3,18,1.6,2.5,0.2667
0.4208,0.8907,0.5156,13,0.2486,0.7001,0.8442,1,16,1.5,2.0,0.9584
0.1521,0.1606,0.7944,37,0.2756,0.2581,0.5717,3,18,1.6,2.5,0.0
0.6746,0.2646,0.6837,35,0.2113,0.3737,0.1158,1,16,1.5,2.0,1.0
0.1542,0.2181,0.676,3,0.5743,0.325,0.8778,2,20,1.8,3.5,0.3014
0.3925,0.7303,0.6813,21,0.7894,0.4515,0.3888,3,18,1.6,2.5,0.1654
0.4264,0.5161,0.2577,40,0.2303,0.1659,0.3966,1,16,1.5,2.0,0.6155
0.7234,0.5862,0.6947,5,0.7361,0.1413,0.3217,0,12,1.2,1.0,0.4709
0.8657,0.1726,0.3576,8,0.4402,0.3631,0.1737,0,12,1.2,1.0,0.6814
0.4884,0.6042,0.7046,5,0.1831,0.3707,0.8779,3,18,1.6,2.5,0.1348
0.4175,0.4479,0.7056,9,0.3361,0.3471,0.6599,3,18,1.6,2.5,0.2864
0.7768,0.1055,0.4766,25,0.8314,0.6016,0.5246,3,18,1.6,2.5,0.1274
0.7737,0.1104,0.5638,8,0.8403,0.4197,0.8214,3,18,1.6,2.5,0.1915
0.3667,0.8867,0.2352,8,0.5227,0.5678,0.7659,3,18,1.6,2.5,0.2672
0.8164,0.4732,0.6272,21,0.3771,0.3427,0.7572,3,18,1.6,2.5,0.1485
0.2785,0.8044,0.4968,38,0.2318,0.8128,0.4237,3,18,1.6,2.5,0.1604
0.3952,0.5822,0.3802,32,0.5032,0.6244,0.3698,2,20,1.8,3.5,0.612
0.6391,0.5234,0.2854,40,0.3215,0.3915,0.7841,2,20,1.8,3.5,0.523
0.4446,0.1687,0.4702,19,0.5469,0.7947,0.5337,3,18,1.6,2.5,0.2717
0.5036,0.2861,0.4596,11,0.1904,0.2694,0.4211,0,12,1.2,1.0,0.8748
0.7155,0.1294,0.6661,39,0.1607,0.7094,0.4146,0,12,1.2,1.0,0.5205
0.4004,0.5193,0.5639,29,0.1769,0.2315,0.4473,2,20,1.8,3.5,0.1199
0.7101,0.2493,0.3725,32,0.7879,0.8827,0.1611,1,16,1.5,2.0,0.4656
0.39,0.3574,0.4994,13,0.5724,0.4395,0.6778,2,20,1.8,3.5,0.6368
0.6214,0.2343,0.4037,12,0.8343,0.1154,0.6815,2,20,1.8,3.5,0.5539
0.6958,0.1919,0.555,40,0.3492,0.126,0.5203,1,16,1.5,2.0,0.7081
0.8376,0.7009,0.2522,39,0.3078,0.6472,0.5601,1,16,1.5,2.0,0.7778
0.2774,0.4524,0.3506,38,0.7526,0.8747,0.704,0,12,1.2,1.0,0.6264
0.8508,0.4629,0.3593,14,0.103,0.1243,0.7069,3,18,1.6,2.5,0.1813
0.4778,0.5198,0.7962,21,0.3431,0.479,0.4871,1,16,1.5,2.0,0.9554
0.8026,0.6672,0.7171,28,0.7168,0.8689,0.163,1,16,1.5,2.0,0.5523
0.5771,0.5686,0.5079,7,0.2683,0.8725,0.747,3,18,1.6,2.5,0.2603
0.1261,0.6768,0.2159,8,0.5656,0.883,0.3512,1,16,1.5,2.0,0.8595
0.8635,0.4703,0.2724,44,0.4116,0.3596,0.3532,0,12,1.2,1.0,0.7649
0.5299,0.3124,0.4641,22,0.5456,0.7041,0.3193,2,20,1.8,3.5,0.5982
0.5428,0.8264,0.5672,30,0.1295,0.5117,0.8604,1,16,1.5,2.0,0.9643
0.4396,0.1615,0.2698,6,0.3527,0.3342,0.2847,2,20,1.8,3.5,0.2448
0.3443,0.2415,0.4203,40,0.4314,0.7121,0.6456,2,20,1.8,3.5,0.7609
0.8001,0.1591,0.6411,16,0.3564,0.4269,0.5702,2,20,1.8,3.5,0.5766
0.5855,0.524,0.6613,39,0.3853,0.5086,0.682,0,12,1.2,1.0,0.6501
0.3445,0.8144,0.2654,14,0.7435,0.3091,0.4497,2,20,1.8,3.5,0.5842
0.7165,0.7992,0.4356,13,0.381,0.2564,0.1445,1,16,1.5,2.0,1.0
0.3496,0.1089,0.2871,31,0.1489,0.6536,0.7247,3,18,1.6,2.5,0.0
0.3667,0.6117,0.3691,17,0.7648,0.5853,0.4748,1,16,1.5,2.0,1.0
0.6922,0.8441,0.661,2,0.2744,0.4763,0.4519,1,16,1.5,2.0,1.0
0.6004,0.2735,0.6837,37,0.7298,0.1125,0.7158,1,16,1.5,2.0,1.0
0.4386,0.2141,0.732,36,0.1909,0.7768,0.6509,0,12,1.2,1.0,0.5226
0.8775,0.3721,0.6854,19,0.8294,0.6095,0.8226,0,12,1.2,1.0,0.2604
0.6048,0.844,0.3814,34,0.7814,0.872,0.6342,1,16,1.5,2.0,0.6308
0.1889,0.5859,0.6945,32,0.3325,0.1814,0.3711,0,12,1.2,1.0,0.9298
0.204,0.4788,0.2081,4,0.6406,0.6192,0.7782,3,18,1.6,2.5,0.2233
0.8742,0.1375,0.4674,7,0.8367,0.4819,0.3188,0,12,1.2,1.0,0.6377
0.8609,0.2842,0.4071,27,0.2755,0.8074,0.4835,0,12,1.2,1.0,0.5425
0.7652,0.7772,0.7869,13,0.452,0.8081,0.1951,0,12,1.2,1.0,0.2756
0.8244,0.1737,0.6353,35,0.5816,0.8033,0.7396,3,18,1.6,2.5,0.1268
0.6037,0.1562,0.4397,30,0.2628,0.3404,0.5103,3,18,1.6,2.5,0.0
0.754,0.8787,0.264,27,0.7195,0.1597,0.2919,0,12,1.2,1.0,0.2549
0.3388,0.619,0.3662,14,0.6567,0.1174,0.3939,2,20,1.8,3.5,0.5427
0.7125,0.1468,0.7169,10,0.5134,0.8543,0.3932,3,18,1.6,2.5,0.2297
0.1913,0.682,0.4552,32,0.7962,0.5101,0.4613,3,18,1.6,2.5,0.3672
0.222,0.2934,0.5304,21,0.8073,0.8742,0.3131,0,12,1.2,1.0,0.5709
0.4282,0.5187,0.6622,21,0.6323,0.2161,0.2915,2,20,1.8,3.5,0.6884
0.8756,0.544,0.3245,11,0.48,0.6306,0.3622,2,20,1.8,3.5,0.9902
0.8827,0.8289,0.7932,1,0.3014,0.712,0.4731,0,12,1.2,1.0,0.0753
0.2191,0.346,0.5876,10,0.3896,0.5412,0.7439,1,16,1.5,2.0,1.0
0.1275,0.7256,0.633,13,0.5825,0.3947,0.1846,2,20,1.8,3.5,0.6469
0.4145,0.8883,0.7864,16,0.256,0.7075,0.7116,1,16,1.5,2.0,0.9756
0.5298,0.327,0.23,20,0.2065,0.3266,0.5531,1,16,1.5,2.0,0.548
0.6672,0.7455,0.4758,30,0.3643,0.8081,0.165,2,20,1.8,3.5,0.8765
0.1302,0.1816,0.5772,3,0.5812,0.3039,0.7545,3,18,1.6,2.5,0.0
0.5752,0.4522,0.5066,22,0.8443,0.3443,0.5808,0,12,1.2,1.0,0.607
0.468,0.7134,0.5674,38,0.6205,0.7364,0.2265,1,16,1.5,2.0,0.6596
0.4693,0.4499,0.2281,12,0.5651,0.3502,0.3217,2,20,1.8,3.5,0.5751
0.1908,0.8427,0.2361,13,0.7259,0.4675,0.749,0,12,1.2,1.0,0.6034
0.819,0.3792,0.5513,41,0.4587,0.2062,0.4987,0,12,1.2,1.0,0.6972
0.1212,0.1725,0.5381,7,0.6292,0.6761,0.4828,2,20,1.8,3.5,0.7582
0.6497,0.3165,0.5775,32,0.5302,0.6752,0.3532,0,12,1.2,1.0,0.5786
0.1584,0.3125,0.6058,21,0.1907,0.1792,0.4722,3,18,1.6,2.5,0.0
0.5398,0.7741,0.3733,31,0.6367,0.5502,0.5125,0,12,1.2,1.0,0.1721
0.78,0.2155,0.6992,33,0.7969,0.5542,0.8154,2,20,1.8,3.5,0.6824
0.3607,0.6146,0.5408,42,0.1878,0.1189,0.3739,2,20,1.8,3.5,0.1313
0.542,0.5143,0.2874,22,0.676,0.7907,0.8065,3,18,1.6,2.5,0.7353
0.6314,0.4521,0.5811,14,0.8376,0.6061,0.579,0,12,1.2,1.0,0.2915
0.6469,0.6484,0.2266,41,0.8803,0.7067,0.2532,1,16,1.5,2.0,0.6409
0.4694,0.8826,0.771,11,0.3121,0.1584,0.2555,0,12,1.2,1.0,0.57
0.5804,0.7497,0.2522,44,0.5879,0.4676,0.3466,1,16,1.5,2.0,1.0
0.6668,0.2879,0.6107,26,0.2726,0.6775,0.7407,3,18,1.6,2.5,0.1936
0.3604,0.2919,0.6723,28,0.7448,0.7726,0.7961,1,16,1.5,2.0,0.969
0.8203,0.8439,0.4962,29,0.2513,0.4129,0.3026,1,16,1.5,2.0,0.8675
0.7731,0.4542,0.6852,16,0.5596,0.7488,0.7441,2,20,1.8,3.5,0.9574
0.5364,0.3566,0.4419,10,0.8282,0.6781,0.7329,2,20,1.8,3.5,0.5698
0.4506,0.6975,0.7225,3,0.1146,0.8086,0.1778,2,20,1.8,3.5,0.5831
0.4834,0.8697,0.2749,42,0.3488,0.4472,0.4331,2,20,1.8,3.5,0.712
0.8041,0.6771,0.7394,2,0.4334,0.1493,0.3391,3,18,1.6,2.5,0.2771
0.1815,0.2233,0.2138,41,0.2357,0.3172,0.4846,1,16,1.5,2.0,0.5569
0.1524,0.7126,0.7312,20,0.4701,0.3306,0.4696,1,16,1.5,2.0,1.0
0.4676,0.4691,0.3842,41,0.4361,0.2187,0.7004,3,18,1.6,2.5,0.1637
0.1683,0.3951,0.6784,8,0.6264,0.816,0.5549,3,18,1.6,2.5,0.2332
0.5521,0.6891,0.2449,38,0.1674,0.4173,0.5502,1,16,1.5,2.0,0.7954
0.3843,0.1979,0.497,28,0.1774,0.686,0.5869,0,12,1.2,1.0,0.635
0.2341,0.8363,0.7162,32,0.1522,0.1578,0.4771,3,18,1.6,2.5,0.0
0.3689,0.6677,0.7612,10,0.123,0.1321,0.2852,2,20,1.8,3.5,0.2165
0.2108,0.1425,0.3665,2,0.8291,0.5185,0.7894,0,12,1.2,1.0,0.5778
0.4683,0.4725,0.6324,31,0.5248,0.1939,0.7279,1,16,1.5,2.0,0.8617
0.2429,0.6927,0.2559,29,0.6516,0.6923,0.1656,3,18,1.6,2.5,0.2682
0.124,0.3617,0.6345,38,0.6577,0.5404,0.8285,0,12,1.2,1.0,0.749
0.3409,0.7999,0.4868,14,0.4325,0.4543,0.2779,1,16,1.5,2.0,1.0
0.7564,0.4561,0.2102,11,0.5073,0.3087,0.3646,0,12,1.2,1.0,0.6282
0.6302,0.2497,0.6122,5,0.5518,0.636,0.3336,0,12,1.2,1.0,0.6444
0.7305,0.8055,0.4051,24,0.4873,0.3489,0.5984,3,18,1.6,2.5,0.1947
0.8112,0.2942,0.2915,1,0.8509,0.8721,0.3206,1,16,1.5,2.0,0.5419
0.6675,0.2854,0.3266,13,0.2608,0.7269,0.8409,2,20,1.8,3.5,0.6353
0.5377,0.6601,0.521,21,0.1542,0.8957,0.5485,3,18,1.6,2.5,0.1363
0.6063,0.6316,0.2031,5,0.1569,0.2719,0.5768,3,18,1.6,2.5,0.2238
0.6112,0.5965,0.4958,13,0.4442,0.3222,0.3902,2,20,1.8,3.5,0.602
0.4063,0.7087,0.5675,1,0.2231,0.1984,0.4963,0,12,1.2,1.0,0.5445
0.3077,0.7702,0.4932,42,0.2483,0.4497,0.3108,1,16,1.5,2.0,1.0
0.7939,0.5549,0.6984,3,0.1117,0.6227,0.2122,2,20,1.8,3.5,0.6535
0.1234,0.7757,0.5424,30,0.6107,0.2109,0.5864,3,18,1.6,2.5,0.3328
0.142,0.3723,0.2599,26,0.5844,0.6462,0.826,2,20,1.8,3.5,0.4577
0.2122,0.7731,0.5434,28,0.3065,0.7625,0.5076,2,20,1.8,3.5,0.6439
0.3565,0.4634,0.4004,23,0.3596,0.1023,0.2693,0,12,1.2,1.0,0.9826
0.5319,0.4003,0.7759,21,0.6121,0.5971,0.5166,0,12,1.2,1.0,0.5875
0.5033,0.4762,0.2875,44,0.4499,0.3976,0.204,0,12,1.2,1.0,0.7983
0.5734,0.6631,0.6509,38,0.144,0.2849,0.6825,2,20,1.8,3.5,0.6614
0.6361,0.6181,0.5095,10,0.1639,0.6835,0.2978,1,16,1.5,2.0,0.9706
0.198,0.6822,0.7758,44,0.3895,0.5131,0.4131,1,16,1.5,2.0,0.9322
0.8773,0.848,0.5754,36,0.3971,0.2591,0.5666,0,12,1.2,1.0,0.6195
0.4333,0.8384,0.7424,25,0.5987,0.7928,0.868,1,16,1.5,2.0,0.7899
0.1794,0.6441,0.4948,30,0.8132,0.6109,0.8304,1,16,1.5,2.0,1.0
0.7272,0.5692,0.3809,12,0.7377,0.5547,0.8775,3,18,1.6,2.5,0.5221
0.4739,0.1437,0.5653,5,0.5634,0.1378,0.7589,1,16,1.5,2.0,0.5695
0.7039,0.7241,0.3089,33,0.7062,0.5986,0.514,2,20,1.8,3.5,1.0
0.6299,0.1314,0.2169,23,0.5387,0.3594,0.6458,1,16,1.5,2.0,1.0
0.2023,0.4795,0.7656,2,0.4926,0.7164,0.2537,3,18,1.6,2.5,0.247
0.8804,0.3655,0.3409,11,0.4578,0.3611,0.4991,0,12,1.2,1.0,0.6191
0.7904,0.8061,0.4627,21,0.5467,0.681,0.6604,3,18,1.6,2.5,0.6952
0.2307,0.7367,0.3349,9,0.8678,0.5678,0.8084,2,20,1.8,3.5,1.0
0.661,0.1598,0.2145,24,0.6578,0.5379,0.1022,3,18,1.6,2.5,0.0447
0.6518,0.2877,0.4139,34,0.3596,0.5141,0.1565,3,18,1.6,2.5,0.0891
0.6732,0.2832,0.5478,27,0.7525,0.3889,0.8156,2,20,1.8,3.5,0.5751
0.1261,0.1617,0.7466,31,0.735,0.8892,0.7693,0,12,1.2,1.0,0.5533
0.2862,0.2288,0.4205,43,0.48,0.5951,0.7334,1,16,1.5,2.0,0.9644
0.3651,0.6943,0.735,35,0.8752,0.7383,0.8777,3,18,1.6,2.5,0.6776
0.624,0.6646,0.3851,25,0.6595,0.8171,0.2692,3,18,1.6,2.5,0.6255
0.8459,0.7486,0.6576,22,0.1086,0.8758,0.4073,1,16,1.5,2.0,0.7549
0.7832,0.2646,0.3028,21,0.4668,0.8081,0.8969,1,16,1.5,2.0,1.0
0.2605,0.4745,0.465,15,0.1775,0.2284,0.2635,3,18,1.6,2.5,0.0
0.1518,0.512,0.734,19,0.2543,0.2151,0.5896,3,18,1.6,2.5,0.0
0.5044,0.6734,0.7392,11,0.1559,0.2821,0.5431,0,12,1.2,1.0,0.6609
0.3621,0.3443,0.2659,1,0.7835,0.5743,0.8074,3,18,1.6,2.5,0.2222
0.7758,0.6429,0.3399,28,0.5092,0.4978,0.8438,2,20,1.8,3.5,1.0
0.8345,0.7628,0.4535,27,0.1918,0.5009,0.15,3,18,1.6,2.5,0.2866
0.386,0.1736,0.7349,1,0.1034,0.1798,0.8519,3,18,1.6,2.5,0.0
0.8652,0.5583,0.5327,11,0.3902,0.7693,0.3588,0,12,1.2,1.0,0.224
0.512,0.7707,0.6697,8,0.7679,0.7903,0.8693,1,16,1.5,2.0,0.5434
0.747,0.6329,0.6202,26,0.1312,0.7042,0.4002,3,18,1.6,2.5,0.0031
0.2886,0.3329,0.5699,12,0.3383,0.1287,0.2224,1,16,1.5,2.0,0.5021
0.4247,0.1235,0.4104,2,0.2837,0.2332,0.1076,1,16,1.5,2.0,0.6057
0.7142,0.2858,0.3951,24,0.8731,0.5533,0.4194,3,18,1.6,2.5,0.4801
0.1466,0.3364,0.5152,7,0.8386,0.5207,0.8121,0,12,1.2,1.0,0.5602
0.2324,0.8328,0.4871,17,0.3523,0.1875,0.6068,3,18,1.6,2.5,0.1893
0.8334,0.3352,0.3718,41,0.4019,0.2144,0.2913,3,18,1.6,2.5,0.2401
0.1989,0.6571,0.7687,20,0.3226,0.3725,0.5696,0,12,1.2,1.0,0.6352
0.8714,0.8869,0.392,37,0.2995,0.5883,0.3148,0,12,1.2,1.0,0.2514
0.4702,0.1088,0.672,33,0.8943,0.7099,0.5478,1,16,1.5,2.0,0.9024
0.517,0.591,0.713,33,0.8489,0.6676,0.4838,3,18,1.6,2.5,0.5624
0.4812,0.3419,0.2844,36,0.6544,0.1633,0.413,1,16,1.5,2.0,1.0
0.6509,0.3678,0.5144,20,0.5225,0.3388,0.5775,3,18,1.6,2.5,0.3848
0.555,0.3758,0.6621,14,0.8738,0.226,0.8904,2,20,1.8,3.5,0.4875
0.591,0.7087,0.2906,31,0.1951,0.4939,0.5103,1,16,1.5,2.0,1.0
0.454,0.6753,0.4424,4,0.1932,0.183,0.3578,3,18,1.6,2.5,0.0877
0.5272,0.6212,0.2589,26,0.8448,0.5558,0.1458,1,16,1.5,2.0,0.7041
0.1851,0.5949,0.291,21,0.8786,0.3071,0.7782,3,18,1.6,2.5,0.1734
0.7074,0.7211,0.6208,18,0.3845,0.3457,0.267,0,12,1.2,1.0,0.6831
0.3085,0.5207,0.4884,44,0.205,0.5696,0.8834,0,12,1.2,1.0,0.679
0.844,0.8936,0.6107,31,0.5637,0.2612,0.233,2,20,1.8,3.5,0.9363
0.3645,0.3221,0.3154,22,0.3984,0.5655,0.4183,3,18,1.6,2.5,0.2729
0.4407,0.5605,0.339,30,0.5809,0.6559,0.3767,3,18,1.6,2.5,0.1425
0.3937,0.7669,0.3361,9,0.8608,0.2623,0.1267,3,18,1.6,2.5,0.1642
0.5669,0.2957,0.5213,37,0.8535,0.346,0.6511,3,18,1.6,2.5,0.187
0.3292,0.2144,0.2762,35,0.6109,0.3167,0.5684,0,12,1.2,1.0,0.6081
0.1039,0.4547,0.3631,17,0.2147,0.5564,0.5689,2,20,1.8,3.5,0.2074
0.1809,0.8834,0.4619,10,0.6744,0.8395,0.6474,1,16,1.5,2.0,0.532
0.6557,0.6431,0.5242,15,0.481,0.7101,0.4739,2,20,1.8,3.5,0.9793
0.491,0.6094,0.539,15,0.4055,0.2399,0.6766,2,20,1.8,3.5,0.6152
0.3038,0.8459,0.4209,26,0.1998,0.3006,0.3716,1,16,1.5,2.0,0.9665
0.2992,0.8441,0.5363,6,0.8449,0.7473,0.1803,0,12,1.2,1.0,0.119
0.2539,0.6524,0.5608,32,0.5061,0.3418,0.2941,3,18,1.6,2.5,0.1594
0.3991,0.4205,0.3262,22,0.5871,0.277,0.4335,3,18,1.6,2.5,0.2599
0.6529,0.4602,0.5929,20,0.1684,0.5666,0.1393,2,20,1.8,3.5,0.6949
0.7616,0.1419,0.3986,24,0.6306,0.4087,0.3091,3,18,1.6,2.5,0.1329
0.1977,0.8983,0.6062,32,0.888,0.3967,0.7965,2,20,1.8,3.5,0.6107
0.1969,0.8927,0.6497,35,0.4225,0.1567,0.7273,1,16,1.5,2.0,1.0
0.3736,0.5134,0.5034,32,0.1091,0.671,0.45,0,12,1.2,1.0,0.7515
0.4103,0.3976,0.7439,10,0.4063,0.383,0.256,1,16,1.5,2.0,1.0
0.8569,0.1767,0.6265,37,0.2263,0.6861,0.6037,0,12,1.2,1.0,0.4802
0.296,0.4344,0.7237,6,0.8181,0.3302,0.4723,2,20,1.8,3.5,0.5427
0.7967,0.5873,0.2293,19,0.7884,0.7308,0.865,1,16,1.5,2.0,0.5152
0.2291,0.2612,0.4074,8,0.6547,0.3867,0.257,0,12,1.2,1.0,0.6932
0.8527,0.7156,0.3928,43,0.8362,0.7155,0.4121,3,18,1.6,2.5,0.6651
0.7305,0.1443,0.3725,3,0.2972,0.3518,0.3914,0,12,1.2,1.0,0.6233
0.5908,0.87,0.2692,24,0.2445,0.6144,0.2313,2,20,1.8,3.5,0.6031
0.1189,0.2742,0.5929,30,0.4662,0.2961,0.5976,2,20,1.8,3.5,0.297
0.6117,0.2426,0.7498,8,0.5797,0.2416,0.3376,2,20,1.8,3.5,0.6739
0.5766,0.3813,0.5888,25,0.7562,0.2371,0.8649,0,12,1.2,1.0,0.5102
0.7161,0.3627,0.3869,28,0.7674,0.5684,0.4078,3,18,1.6,2.5,0.5601
0.6632,0.7309,0.4704,34,0.614,0.775,0.7416,3,18,1.6,2.5,0.538
0.7152,0.5839,0.598,6,0.7189,0.1925,0.2558,0,12,1.2,1.0,0.4666
0.709,0.4323,0.5709,40,0.6698,0.7654,0.2067,3,18,1.6,2.5,0.5869
0.2936,0.8178,0.638,1,0.8285,0.6243,0.7401,1,16,1.5,2.0,0.4975
0.7654,0.4918,0.2508,2,0.5532,0.5696,0.2449,0,12,1.2,1.0,0.6559
0.4155,0.1086,0.7822,31,0.3002,0.7755,0.5875,3,18,1.6,2.5,0.2848
0.7318,0.177,0.4543,14,0.818,0.3297,0.5827,3,18,1.6,2.5,0.1303
0.7925,0.1027,0.2568,15,0.1102,0.8152,0.1531,0,12,1.2,1.0,0.6308
0.3447,0.1596,0.4268,12,0.2079,0.8633,0.2415,2,20,1.8,3.5,0.5902
0.1115,0.6889,0.4917,39,0.6256,0.2563,0.1395,3,18,1.6,2.5,0.2335
0.5635,0.7799,0.3417,30,0.372,0.6794,0.2006,1,16,1.5,2.0,0.9667
0.5724,0.5173,0.5266,5,0.8889,0.4605,0.7695,1,16,1.5,2.0,0.6794
0.5891,0.7501,0.789,17,0.565,0.2459,0.1383,0,12,1.2,1.0,0.6196
0.8949,0.6522,0.4434,6,0.8898,0.8316,0.7902,3,18,1.6,2.5,0.5932
0.2723,0.2069,0.2428,5,0.1321,0.6406,0.7602,1,16,1.5,2.0,0.5682
0.1679,0.26,0.7811,40,0.8776,0.8386,0.2163,3,18,1.6,2.5,0.1643
0.27,0.3059,0.4946,26,0.4545,0.2802,0.8276,3,18,1.6,2.5,0.0
0.7184,0.7121,0.2544,1,0.2054,0.6789,0.694,1,16,1.5,2.0,1.0
0.6453,0.4326,0.5365,39,0.7714,0.4945,0.6617,2,20,1.8,3.5,0.5727
0.4735,0.1699,0.4894,5,0.8369,0.3098,0.8958,1,16,1.5,2.0,0.9056
0.579,0.3618,0.7402,39,0.3107,0.2353,0.6977,1,16,1.5,2.0,0.964
0.7134,0.515,0.7524,6,0.2771,0.2867,0.613,2,20,1.8,3.5,0.6607
0.6589,0.1984,0.4772,5,0.8363,0.1826,0.8295,0,12,1.2,1.0,0.4633
0.5678,0.6639,0.7003,22,0.5033,0.3093,0.2607,2,20,1.8,3.5,0.5898
